pessoa_idade;salario_ano;propriedade_sit;ano_trabalhado;motivo_emprestimo;pontuacao_emprestimos;vl_total;tx_juros;inadimplencia;hst_inadimplencia;hst_primeiro_credito;faixa_idade;faixa_emprestimo
32.0;348000.0;Hipotecada;16.0;Médico;B;25000.0;11.83;0.0;0.0;8;4;49
35.0;78000.0;Hipotecada;9.0;Melhora do lar;B;9450.0;10.99;0.0;0.0;8;4;18
41.0;108800.0;Hipotecada;2.0;Médico;E;15000.0;17.88;1.0;0.0;16;6;29
21.0;36000.0;Alugada;3.0;Educativo;B;10000.0;10.62;0.0;0.0;3;2;19
21.0;37500.0;Própria;5.0;Empreendimento;B;6000.0;11.49;0.0;0.0;3;2;11
36.0;10800.0;Alugada;0.0;Empreendimento;E;3000.0;16.77;1.0;0.0;11;5;5
22.0;55000.0;Própria;4.0;Pagamento de débitos;D;5000.0;14.61;0.0;1.0;2;2;9
22.0;114000.0;Alugada;2.0;Empreendimento;D;5000.0;15.31;1.0;0.0;3;2;9
23.0;43000.0;Alugada;1.0;Pagamento de débitos;B;5500.0;11.89;0.0;0.0;4;2;10
27.0;60000.0;Hipotecada;3.0;Melhora do lar;B;10000.0;12.53;0.0;0.0;10;3;19
23.0;72000.0;Alugada;3.0;Educativo;A;10800.0;7.88;0.0;0.0;2;2;21
36.0;50000.0;Própria;1.0;Melhora do lar;B;15200.0;12.21;0.0;0.0;15;5;30
25.0;80000.0;Hipotecada;5.0;Empreendimento;A;12000.0;5.99;0.0;0.0;2;2;23
58.0;43500.0;Alugada;4.0;Educativo;D;1800.0;14.96;0.0;1.0;21;9;3
33.0;95000.0;Alugada;6.0;Melhora do lar;A;3200.0;7.51;0.0;0.0;5;4;6
38.0;105000.0;Hipotecada;22.0;Empreendimento;A;12350.0;6.62;0.0;0.0;11;5;24
23.0;46000.0;Hipotecada;1.0;Empreendimento;A;3000.0;5.42;0.0;0.0;3;2;5
24.0;65200.0;Hipotecada;5.0;Médico;B;3000.0;11.26;0.0;0.0;3;2;5
28.0;55000.0;Hipotecada;2.0;Educativo;D;18000.0;14.11;0.0;0.0;5;3;35
26.0;14000.0;Alugada;8.0;Melhora do lar;B;3450.0;12.69;1.0;0.0;3;3;6
24.0;90000.0;Alugada;0.0;Pessoal;A;13000.0;8.94;0.0;0.0;4;2;25
21.0;57000.0;Alugada;6.0;Melhora do lar;D;10800.0;16.77;1.0;0.0;4;2;21
23.0;75000.0;Hipotecada;5.0;Empreendimento;B;5000.0;11.12;0.0;0.0;3;2;9
30.0;30000.0;Hipotecada;3.0;Pagamento de débitos;A;5100.0;7.9;0.0;0.0;5;3;10
26.0;46000.0;Alugada;2.0;Médico;B;6400.0;9.67;0.0;0.0;4;3;12
29.0;30000.0;Hipotecada;2.0;Melhora do lar;C;8000.0;12.84;0.0;0.0;8;3;15
48.0;30000.0;Alugada;0.0;Pagamento de débitos;B;6000.0;12.42;1.0;0.0;12;7;11
23.0;92000.0;Alugada;7.0;Empreendimento;B;10000.0;11.71;0.0;0.0;4;2;19
22.0;31000.0;Alugada;5.0;Pagamento de débitos;B;21250.0;12.42;1.0;0.0;3;2;42
27.0;111000.0;Alugada;11.0;Pessoal;A;28000.0;7.9;0.0;0.0;8;3;55
25.0;65004.0;Hipotecada;1.0;Médico;C;5000.0;13.47;0.0;1.0;3;2;9
24.0;80689.0;Hipotecada;1.0;Pagamento de débitos;C;16000.0;13.22;0.0;1.0;2;2;31
30.0;93000.0;Hipotecada;6.0;Educativo;C;20000.0;13.49;0.0;0.0;10;3;39
31.0;96713.0;Hipotecada;3.0;Pagamento de débitos;A;7000.0;8.0;0.0;0.0;6;4;13
22.0;60000.0;Hipotecada;2.0;Educativo;B;3500.0;9.99;0.0;0.0;2;2;6
24.0;54731.0;Alugada;2.0;Pagamento de débitos;B;3200.0;11.83;0.0;0.0;2;2;6
29.0;47000.0;Alugada;8.0;Educativo;D;6000.0;17.49;1.0;0.0;7;3;11
26.0;74000.0;Hipotecada;0.0;Pagamento de débitos;E;16800.0;16.4;1.0;1.0;4;3;33
27.0;186000.0;Hipotecada;0.0;Melhora do lar;B;3700.0;10.99;0.0;0.0;5;3;7
32.0;34900.0;Hipotecada;0.0;Pessoal;B;12000.0;10.25;0.0;0.0;9;4;23
25.0;91200.0;Hipotecada;9.0;Pessoal;A;6000.0;7.68;0.0;0.0;4;2;11
23.0;70000.0;Hipotecada;5.0;Pessoal;B;20000.0;12.21;0.0;0.0;2;2;39
37.0;73000.0;Alugada;4.0;Pagamento de débitos;B;11500.0;12.21;0.0;0.0;11;5;22
22.0;60500.0;Hipotecada;6.0;Educativo;A;12000.0;8.94;0.0;0.0;3;2;23
25.0;147750.0;Alugada;3.0;Melhora do lar;B;5750.0;9.99;0.0;0.0;4;2;11
23.0;46000.0;Alugada;1.0;Educativo;B;12500.0;11.11;0.0;0.0;2;2;24
27.0;83886.0;Hipotecada;11.0;Empreendimento;A;15000.0;6.03;0.0;0.0;6;3;29
25.0;38400.0;Alugada;5.0;Médico;B;2200.0;12.69;0.0;0.0;3;2;4
25.0;47000.0;Própria;9.0;Empreendimento;A;4000.0;6.62;0.0;0.0;4;2;7
26.0;44000.0;Hipotecada;0.0;Melhora do lar;A;8475.0;6.91;0.0;0.0;4;3;16
26.0;53000.0;Alugada;4.0;Pagamento de débitos;D;5000.0;15.95;1.0;1.0;2;3;9
24.0;55000.0;Alugada;4.0;Pessoal;B;14900.0;11.83;0.0;0.0;3;2;29
31.0;57200.0;Hipotecada;3.0;Pagamento de débitos;C;7500.0;13.11;0.0;1.0;5;4;14
31.0;69000.0;Alugada;12.0;Melhora do lar;A;16000.0;5.99;0.0;0.0;6;4;31
24.0;75000.0;Alugada;4.0;Educativo;B;25000.0;10.25;1.0;0.0;4;2;49
25.0;24996.0;Alugada;3.0;Pagamento de débitos;C;7500.0;12.98;0.0;0.0;2;2;14
28.0;45678.0;Própria;12.0;Pessoal;D;8000.0;15.58;0.0;0.0;10;3;15
27.0;84000.0;Hipotecada;3.0;Pagamento de débitos;A;7000.0;7.29;0.0;0.0;10;3;13
46.0;70000.0;Hipotecada;5.0;Pessoal;A;8000.0;7.29;0.0;0.0;13;7;15
22.0;56000.0;Hipotecada;4.0;Médico;B;9000.0;10.59;0.0;0.0;2;2;17
37.0;45000.0;Alugada;0.0;Pagamento de débitos;A;8000.0;9.63;0.0;0.0;14;5;15
27.0;100000.0;Hipotecada;2.0;Médico;A;2000.0;8.0;0.0;0.0;5;3;3
37.0;29000.0;Alugada;5.0;Pessoal;E;7200.0;19.03;1.0;1.0;14;5;14
23.0;44000.0;Alugada;7.0;Médico;C;9800.0;13.11;1.0;0.0;2;2;19
40.0;150000.0;Hipotecada;5.0;Pessoal;B;12000.0;10.37;0.0;0.0;15;5;23
25.0;23920.0;Alugada;0.0;-;;7500.0;7.49;1.0;0.0;9;2;14
30.0;37400.0;Hipotecada;6.0;Médico;D;12700.0;17.27;1.0;0.0;5;3;25
25.0;67200.0;Hipotecada;9.0;Médico;C;5000.0;13.8;0.0;1.0;2;2;9
24.0;29000.0;Hipotecada;1.0;Melhora do lar;B;20000.0;10.62;0.0;0.0;3;2;39
22.0;86004.0;Alugada;6.0;Educativo;C;8000.0;13.92;0.0;1.0;2;2;15
31.0;54000.0;Alugada;1.0;Médico;C;4800.0;12.99;0.0;1.0;10;4;9
26.0;90000.0;Hipotecada;0.0;Educativo;B;6000.0;9.91;0.0;0.0;3;3;11
29.0;35000.0;Alugada;7.0;Médico;C;7000.0;12.68;0.0;1.0;9;3;13
33.0;105000.0;Hipotecada;12.0;Melhora do lar;A;7000.0;7.74;0.0;0.0;10;4;13
32.0;80000.0;Alugada;1.0;Pessoal;B;6400.0;10.99;0.0;0.0;8;4;12
25.0;174000.0;Hipotecada;2.0;Educativo;C;8800.0;14.27;0.0;0.0;4;2;17
26.0;42000.0;Alugada;3.0;Empreendimento;A;14000.0;6.92;1.0;0.0;2;3;27
25.0;60000.0;Própria;9.0;Melhora do lar;C;1400.0;14.22;0.0;1.0;3;2;2
29.0;18000.0;Alugada;5.0;Melhora do lar;B;5375.0;12.69;1.0;0.0;9;3;10
26.0;45000.0;Hipotecada;9.0;Pessoal;D;10000.0;16.89;0.0;0.0;3;3;19
22.0;66000.0;Hipotecada;7.0;Pessoal;B;20000.0;10.25;0.0;0.0;4;2;39
23.0;28000.0;Alugada;2.0;Educativo;C;12000.0;14.27;1.0;1.0;4;2;23
34.0;140000.0;Própria;13.0;Educativo;A;4000.0;7.88;0.0;0.0;7;4;7
21.0;52769.0;Alugada;5.0;Educativo;B;11000.0;10.37;0.0;0.0;4;2;21
27.0;48000.0;Alugada;4.0;Pagamento de débitos;B;4200.0;10.74;0.0;0.0;5;3;8
30.0;52500.0;Hipotecada;14.0;Educativo;A;10000.0;9.63;1.0;0.0;8;3;19
22.0;117000.0;Hipotecada;6.0;Educativo;D;7500.0;13.24;0.0;0.0;2;2;14
24.0;41004.0;Alugada;2.0;Pagamento de débitos;B;10000.0;11.14;0.0;0.0;2;2;19
24.0;35000.0;Alugada;4.0;Educativo;B;2000.0;10.59;0.0;0.0;3;2;3
31.0;90000.0;Hipotecada;3.0;Empreendimento;C;16500.0;12.61;0.0;0.0;6;4;32
34.0;120000.0;Hipotecada;0.0;Médico;A;7100.0;8.9;0.0;0.0;8;4;14
23.0;66000.0;Hipotecada;7.0;Empreendimento;B;2700.0;10.74;0.0;0.0;3;2;5
27.0;51395.0;Alugada;11.0;Empreendimento;B;15000.0;10.99;0.0;0.0;6;3;29
26.0;57450.0;Alugada;4.0;Médico;C;2000.0;13.35;0.0;1.0;2;3;3
27.0;30000.0;Alugada;4.0;Educativo;B;10000.0;10.74;1.0;0.0;10;3;19
42.0;96000.0;Hipotecada;9.0;Pessoal;A;5100.0;5.42;0.0;0.0;14;6;10
37.0;108000.0;Alugada;0.0;Empreendimento;E;20000.0;16.32;1.0;0.0;13;5;39
23.0;33000.0;Alugada;1.0;Educativo;A;2000.0;6.03;0.0;0.0;4;2;3
24.0;155000.0;Hipotecada;5.0;Pessoal;A;12000.0;7.49;0.0;0.0;4;2;23
24.0;38500.0;Alugada;0.0;Médico;D;5000.0;14.84;1.0;0.0;2;2;9
47.0;18000.0;Alugada;4.0;Educativo;A;2000.0;7.29;0.0;0.0;11;7;3
32.0;70000.0;Hipotecada;8.0;Pessoal;C;1800.0;14.65;0.0;1.0;6;4;3
22.0;135000.0;Hipotecada;0.0;Pagamento de débitos;A;10800.0;8.0;0.0;0.0;4;2;21
24.0;98004.0;Hipotecada;5.0;Melhora do lar;A;2500.0;8.49;1.0;0.0;3;2;4
27.0;88000.0;Própria;11.0;Melhora do lar;C;3500.0;13.57;0.0;1.0;8;3;6
22.0;45996.0;Alugada;2.0;Educativo;A;8000.0;7.51;0.0;0.0;3;2;15
26.0;35880.0;Alugada;2.0;Empreendimento;A;5000.0;7.68;0.0;0.0;4;3;9
24.0;47000.0;Alugada;8.0;Empreendimento;E;15000.0;18.64;1.0;0.0;4;2;29
26.0;33000.0;Alugada;1.0;Empreendimento;D;6000.0;14.84;1.0;0.0;2;3;11
38.0;45000.0;Alugada;6.0;Educativo;B;6000.0;11.71;0.0;0.0;12;5;11
28.0;90000.0;Hipotecada;7.0;Educativo;A;12000.0;8.32;0.0;0.0;8;3;23
35.0;250000.0;Própria;8.0;Empreendimento;B;15000.0;9.88;0.0;0.0;5;4;29
35.0;91000.0;Própria;6.0;Empreendimento;B;5600.0;10.99;0.0;0.0;8;4;11
31.0;83000.0;Alugada;2.0;Pessoal;B;12000.0;12.42;0.0;0.0;7;4;23
28.0;59000.0;Hipotecada;1.0;Pagamento de débitos;A;12000.0;9.63;1.0;0.0;10;3;23
28.0;50000.0;Própria;3.0;Melhora do lar;D;8500.0;14.83;0.0;1.0;5;3;16
26.0;40000.0;Alugada;2.0;Educativo;A;10000.0;9.63;0.0;0.0;4;3;19
43.0;33500.0;Alugada;4.0;Pessoal;C;6225.0;14.79;0.0;0.0;17;6;12
25.0;74004.0;Alugada;2.0;Empreendimento;E;20000.0;15.95;1.0;0.0;3;2;39
29.0;144000.0;Hipotecada;13.0;Empreendimento;A;16000.0;6.62;0.0;0.0;6;3;31
32.0;58000.0;Alugada;3.0;Médico;B;10000.0;10.96;0.0;0.0;10;4;19
28.0;110000.0;Hipotecada;1.0;Educativo;A;12000.0;8.94;0.0;0.0;10;3;23
43.0;43000.0;Hipotecada;5.0;Médico;B;15000.0;8.88;0.0;0.0;12;6;29
26.0;130000.0;Alugada;0.0;Melhora do lar;C;4550.0;13.57;0.0;1.0;4;3;9
27.0;51000.0;Alugada;9.0;Pessoal;B;1600.0;10.59;0.0;0.0;8;3;3
35.0;78750.0;Hipotecada;3.0;Pagamento de débitos;C;10750.0;12.23;0.0;0.0;8;4;21
27.0;75000.0;Hipotecada;1.0;Pessoal;C;18000.0;13.57;0.0;1.0;9;3;35
22.0;28000.0;Alugada;3.0;Educativo;C;6000.0;12.98;0.0;1.0;2;2;11
35.0;39000.0;Hipotecada;5.0;Melhora do lar;B;15000.0;10.99;0.0;0.0;9;4;29
21.0;15600.0;Alugada;0.0;Médico;A;2800.0;7.4;1.0;0.0;4;2;5
31.0;28452.0;Alugada;4.0;Pessoal;B;1500.0;11.11;0.0;0.0;5;4;2
22.0;36850.0;Alugada;3.0;Educativo;B;5200.0;12.42;0.0;0.0;4;2;10
22.0;52500.0;Alugada;2.0;Educativo;B;15000.0;10.37;0.0;0.0;3;2;29
29.0;26400.0;Alugada;4.0;Médico;A;7200.0;7.49;0.0;0.0;10;3;14
27.0;48000.0;Alugada;0.0;Médico;B;10000.0;10.62;0.0;0.0;6;3;19
29.0;29000.0;Alugada;0.0;Médico;A;6000.0;8.49;1.0;0.0;8;3;11
34.0;120000.0;Própria;4.0;Empreendimento;B;7800.0;10.99;0.0;0.0;9;4;15
24.0;30000.0;Alugada;1.0;Pagamento de débitos;C;3000.0;13.98;1.0;1.0;2;2;5
30.0;64600.0;Hipotecada;8.0;Médico;D;8000.0;15.99;1.0;1.0;6;3;15
25.0;46800.0;Hipotecada;0.0;Médico;A;6000.0;5.42;1.0;0.0;4;2;11
31.0;96000.0;Hipotecada;4.0;Pagamento de débitos;A;9600.0;5.99;0.0;0.0;10;4;19
24.0;64000.0;Hipotecada;0.0;Educativo;A;12000.0;8.59;0.0;0.0;3;2;23
29.0;48712.0;Hipotecada;13.0;Empreendimento;A;11050.0;5.42;0.0;0.0;9;3;22
23.0;44500.0;Alugada;2.0;Educativo;A;7000.0;8.0;0.0;0.0;2;2;13
22.0;26400.0;Alugada;0.0;Empreendimento;A;6000.0;8.59;0.0;0.0;3;2;11
22.0;55000.0;Alugada;2.0;Educativo;B;6800.0;11.99;0.0;0.0;2;2;13
23.0;54000.0;Hipotecada;2.0;Médico;D;7500.0;15.58;1.0;0.0;2;2;14
22.0;20000.0;Alugada;2.0;Educativo;A;10000.0;7.49;1.0;0.0;4;2;19
33.0;99000.0;Hipotecada;8.0;Médico;B;24000.0;11.36;0.0;0.0;7;4;47
25.0;90000.0;Hipotecada;6.0;Pessoal;A;6000.0;7.74;0.0;0.0;4;2;11
32.0;35000.0;Hipotecada;4.0;Educativo;A;10000.0;6.03;0.0;0.0;6;4;19
26.0;37800.0;Hipotecada;10.0;Melhora do lar;D;7000.0;14.96;1.0;0.0;4;3;13
23.0;33000.0;Alugada;0.0;Educativo;A;7000.0;6.62;0.0;0.0;2;2;13
22.0;36000.0;Alugada;3.0;Educativo;D;9600.0;17.27;1.0;1.0;4;2;19
34.0;47818.0;Alugada;9.0;Médico;A;6800.0;6.92;0.0;0.0;9;4;13
25.0;47700.0;Hipotecada;1.0;Melhora do lar;A;12375.0;7.9;0.0;0.0;4;2;24
51.0;74628.0;Hipotecada;3.0;Pessoal;C;3000.0;13.49;0.0;1.0;18;8;5
22.0;39000.0;Alugada;0.0;Pagamento de débitos;D;2000.0;14.84;1.0;1.0;2;2;3
23.0;60000.0;Alugada;2.0;Empreendimento;A;5000.0;6.91;0.0;0.0;4;2;9
35.0;38400.0;Hipotecada;1.0;Empreendimento;B;9500.0;10.36;0.0;0.0;6;4;18
23.0;78000.0;Alugada;4.0;Pessoal;C;24000.0;13.92;1.0;0.0;3;2;47
23.0;14088.0;Alugada;2.0;Médico;B;1500.0;8.88;0.0;0.0;2;2;2
24.0;60000.0;Hipotecada;5.0;Pagamento de débitos;A;14000.0;7.51;0.0;0.0;2;2;27
24.0;121000.0;Alugada;8.0;Empreendimento;A;20000.0;8.9;0.0;0.0;3;2;39
24.0;43000.0;Alugada;3.0;Pessoal;B;14500.0;10.75;1.0;0.0;2;2;28
26.0;50004.0;Alugada;0.0;Educativo;A;9000.0;6.17;0.0;0.0;4;3;17
23.0;30000.0;Alugada;2.0;Melhora do lar;D;10000.0;15.31;1.0;1.0;4;2;19
36.0;22000.0;Hipotecada;0.0;Educativo;A;8000.0;6.99;0.0;0.0;17;5;15
26.0;65000.0;Hipotecada;10.0;Pagamento de débitos;A;5000.0;7.51;0.0;0.0;2;3;9
24.0;55152.0;Hipotecada;8.0;Pessoal;B;16000.0;11.49;0.0;0.0;2;2;31
23.0;30000.0;Alugada;1.0;Pessoal;D;1450.0;15.58;1.0;0.0;4;2;2
37.0;72000.0;Hipotecada;9.0;Educativo;C;1600.0;13.92;0.0;1.0;16;5;3
24.0;55200.0;Hipotecada;8.0;Educativo;C;9600.0;10.78;1.0;0.0;4;2;19
23.0;62500.0;Hipotecada;3.0;Pagamento de débitos;D;10000.0;15.7;1.0;0.0;3;2;19
23.0;68000.0;Alugada;1.0;Educativo;B;7500.0;11.49;0.0;0.0;3;2;14
26.0;67900.0;Hipotecada;2.0;Pagamento de débitos;A;2400.0;8.49;0.0;0.0;4;3;4
27.0;26880.0;Alugada;1.0;Pagamento de débitos;A;3000.0;5.79;0.0;0.0;10;3;5
24.0;150000.0;Hipotecada;8.0;Pessoal;C;25000.0;12.99;0.0;1.0;4;2;49
24.0;43200.0;Alugada;5.0;Empreendimento;B;12000.0;10.36;0.0;0.0;4;2;23
25.0;96000.0;Hipotecada;9.0;Pessoal;D;35000.0;18.25;0.0;1.0;2;2;69
35.0;49872.0;Alugada;2.0;Empreendimento;A;8400.0;7.29;0.0;0.0;9;4;16
35.0;234600.0;Hipotecada;1.0;Melhora do lar;D;7500.0;15.05;0.0;1.0;6;4;14
31.0;100000.0;Hipotecada;5.0;Educativo;B;5000.0;12.69;0.0;0.0;7;4;9
29.0;33000.0;Alugada;5.0;Melhora do lar;A;8000.0;5.79;1.0;0.0;8;3;15
26.0;39000.0;Alugada;2.0;Pagamento de débitos;A;8000.0;6.62;0.0;0.0;2;3;15
29.0;72000.0;Alugada;8.0;Melhora do lar;B;20400.0;11.49;0.0;0.0;7;3;40
25.0;48000.0;Própria;0.0;Empreendimento;A;7500.0;7.05;0.0;0.0;3;2;14
21.0;15192.0;Alugada;4.0;Pessoal;C;5500.0;13.11;1.0;1.0;3;2;10
22.0;60000.0;Alugada;6.0;Médico;B;7500.0;9.99;0.0;0.0;3;2;14
28.0;130000.0;Hipotecada;12.0;Pessoal;B;13000.0;10.75;0.0;0.0;10;3;25
23.0;105000.0;Hipotecada;4.0;Empreendimento;A;7200.0;7.51;0.0;0.0;3;2;14
29.0;35000.0;Alugada;1.0;Médico;A;4000.0;5.99;0.0;0.0;6;3;7
21.0;31200.0;Alugada;0.0;Educativo;C;13000.0;13.11;1.0;1.0;2;2;25
22.0;28800.0;Própria;2.0;Educativo;D;10000.0;16.49;0.0;1.0;2;2;19
32.0;75000.0;Alugada;3.0;Melhora do lar;A;10000.0;7.29;0.0;0.0;7;4;19
34.0;62000.0;Alugada;2.0;Pessoal;C;9100.0;13.48;0.0;0.0;7;4;18
24.0;34900.0;Alugada;3.0;Empreendimento;B;5000.0;11.49;0.0;0.0;3;2;9
29.0;120000.0;Hipotecada;7.0;Empreendimento;C;12000.0;13.48;0.0;0.0;7;3;23
23.0;69000.0;Hipotecada;0.0;Melhora do lar;D;15000.0;14.96;1.0;0.0;2;2;29
24.0;26000.0;Alugada;3.0;Médico;B;7850.0;9.96;0.0;0.0;2;2;15
33.0;84996.0;Alugada;2.0;Educativo;A;4000.0;8.59;0.0;0.0;6;4;7
25.0;36000.0;Própria;0.0;Empreendimento;B;2400.0;12.21;0.0;0.0;2;2;4
22.0;54000.0;Hipotecada;4.0;Educativo;D;5000.0;15.62;0.0;0.0;2;2;9
22.0;72204.0;Alugada;2.0;Educativo;C;6700.0;13.47;0.0;1.0;4;2;13
26.0;48000.0;Alugada;2.0;Médico;B;10000.0;12.21;0.0;0.0;3;3;19
22.0;16800.0;Alugada;2.0;Pagamento de débitos;C;4000.0;14.27;1.0;0.0;4;2;7
36.0;100000.0;Hipotecada;2.0;Educativo;A;8000.0;6.76;0.0;0.0;11;5;15
28.0;72000.0;Hipotecada;5.0;Melhora do lar;A;12000.0;6.92;0.0;0.0;7;3;23
29.0;80004.0;Alugada;12.0;Pessoal;B;2000.0;9.76;0.0;0.0;10;3;3
32.0;90000.0;Alugada;7.0;Educativo;D;25000.0;15.58;0.0;0.0;7;4;49
25.0;49200.0;Hipotecada;6.0;Médico;A;5600.0;7.49;0.0;0.0;2;2;11
37.0;25000.0;Alugada;6.0;Educativo;B;7500.0;10.99;0.0;0.0;15;5;14
37.0;57552.0;Hipotecada;0.0;Pagamento de débitos;A;15000.0;9.63;0.0;0.0;12;5;29
24.0;12480.0;Alugada;1.0;Empreendimento;A;7350.0;6.92;1.0;0.0;2;2;14
32.0;70000.0;Alugada;2.0;Médico;C;15000.0;14.27;0.0;1.0;5;4;29
25.0;32400.0;Alugada;2.0;Médico;B;4900.0;11.49;1.0;0.0;2;2;9
30.0;85000.0;Alugada;3.0;Melhora do lar;B;25000.0;12.21;0.0;0.0;6;3;49
23.0;20000.0;Alugada;6.0;Pessoal;C;4000.0;12.23;0.0;1.0;2;2;7
24.0;60000.0;Alugada;0.0;Empreendimento;D;24000.0;14.96;1.0;0.0;4;2;47
25.0;31008.0;Alugada;2.0;Pagamento de débitos;C;12000.0;13.79;1.0;0.0;4;2;23
38.0;82000.0;Própria;4.0;Melhora do lar;B;10000.0;11.99;0.0;0.0;13;5;19
26.0;18000.0;Alugada;2.0;Pagamento de débitos;C;8500.0;14.27;1.0;0.0;3;3;16
33.0;125000.0;Hipotecada;8.0;Melhora do lar;A;10975.0;6.99;0.0;0.0;9;4;21
30.0;42000.0;Alugada;0.0;Educativo;B;2250.0;8.88;0.0;0.0;7;3;4
24.0;85000.0;Hipotecada;1.0;Pagamento de débitos;A;12000.0;7.88;0.0;0.0;3;2;23
27.0;42000.0;Alugada;6.0;Pessoal;A;5950.0;5.99;0.0;0.0;5;3;11
23.0;31800.0;Alugada;7.0;Pessoal;C;9600.0;13.48;1.0;1.0;3;2;19
23.0;46000.0;Hipotecada;6.0;Pessoal;A;15000.0;6.99;0.0;0.0;3;2;29
26.0;62500.0;Alugada;7.0;Empreendimento;C;12000.0;12.23;0.0;0.0;4;3;23
24.0;40800.0;Hipotecada;0.0;Médico;B;8000.0;11.99;0.0;0.0;4;2;15
23.0;40000.0;Alugada;5.0;Médico;A;6000.0;8.94;0.0;0.0;3;2;11
24.0;100000.0;Hipotecada;0.0;Melhora do lar;C;10000.0;12.87;0.0;1.0;4;2;19
40.0;53000.0;Alugada;2.0;Médico;A;3000.0;9.32;0.0;0.0;15;5;5
27.0;60000.0;Hipotecada;2.0;Melhora do lar;B;15000.0;11.86;0.0;0.0;8;3;29
26.0;29406.0;Alugada;5.0;Melhora do lar;B;10000.0;11.71;1.0;0.0;4;3;19
25.0;24000.0;Alugada;0.0;Educativo;C;1325.0;13.49;1.0;1.0;2;2;2
27.0;35000.0;Alugada;11.0;Empreendimento;C;8575.0;15.27;0.0;0.0;6;3;17
25.0;50000.0;Alugada;2.0;Pagamento de débitos;B;4000.0;10.37;0.0;0.0;2;2;7
28.0;57408.0;Alugada;2.0;Melhora do lar;B;4800.0;11.99;0.0;0.0;6;3;9
23.0;45843.0;Própria;2.0;Empreendimento;B;11000.0;11.71;0.0;0.0;3;2;21
36.0;44004.0;Alugada;4.0;Pagamento de débitos;C;2000.0;13.61;1.0;1.0;13;5;3
21.0;7200.0;Alugada;0.0;Empreendimento;C;2500.0;13.11;1.0;0.0;3;2;4
25.0;100000.0;Alugada;9.0;Pessoal;C;20000.0;13.06;0.0;1.0;3;2;39
21.0;44964.0;Alugada;2.0;Educativo;D;24000.0;16.29;1.0;1.0;2;2;47
27.0;90000.0;Alugada;0.0;Médico;B;8000.0;10.99;0.0;0.0;10;3;15
27.0;34000.0;Hipotecada;12.0;Empreendimento;C;10625.0;13.47;0.0;1.0;10;3;21
30.0;223800.0;Hipotecada;15.0;Melhora do lar;B;25000.0;11.83;1.0;0.0;9;3;49
27.0;39000.0;Própria;3.0;Médico;A;9600.0;5.79;0.0;0.0;10;3;19
25.0;138000.0;Hipotecada;0.0;Médico;B;5000.0;11.86;0.0;0.0;4;2;9
25.0;39000.0;Alugada;4.0;Médico;A;4000.0;7.88;0.0;0.0;4;2;7
25.0;72000.0;Hipotecada;7.0;Educativo;B;25000.0;11.89;0.0;0.0;2;2;49
24.0;98000.0;Própria;8.0;Empreendimento;A;12000.0;7.49;0.0;0.0;2;2;23
22.0;52000.0;Alugada;6.0;Empreendimento;B;10000.0;11.71;0.0;0.0;3;2;19
25.0;43000.0;Alugada;9.0;Melhora do lar;C;22000.0;13.11;1.0;0.0;2;2;43
40.0;160000.0;Hipotecada;3.0;Educativo;C;12000.0;14.27;0.0;1.0;17;5;23
33.0;40000.0;Hipotecada;17.0;Pessoal;C;6000.0;12.68;0.0;1.0;9;4;11
41.0;69000.0;Alugada;15.0;Pagamento de débitos;D;4000.0;16.29;1.0;0.0;13;6;7
34.0;187000.0;Alugada;3.0;Empreendimento;A;12000.0;7.9;0.0;0.0;10;4;23
44.0;102000.0;Alugada;9.0;Médico;A;15000.0;8.94;0.0;0.0;12;6;29
34.0;63000.0;Hipotecada;9.0;Pagamento de débitos;B;18000.0;11.49;0.0;0.0;9;4;35
24.0;45000.0;Alugada;4.0;Empreendimento;A;3000.0;9.32;0.0;0.0;2;2;5
31.0;75000.0;Hipotecada;2.0;Educativo;A;12000.0;7.29;0.0;0.0;10;4;23
26.0;75000.0;Hipotecada;10.0;Empreendimento;B;5000.0;9.91;0.0;0.0;3;3;9
22.0;45004.0;Alugada;1.0;Pessoal;C;9000.0;14.35;0.0;1.0;4;2;17
24.0;54000.0;Alugada;2.0;Empreendimento;E;12500.0;14.5;1.0;0.0;4;2;24
25.0;87999.0;Alugada;5.0;Pessoal;C;2400.0;14.79;1.0;1.0;4;2;4
25.0;168000.0;Hipotecada;2.0;Pessoal;B;35000.0;10.65;0.0;0.0;2;2;69
45.0;63000.0;Hipotecada;8.0;Empreendimento;B;12000.0;9.91;0.0;0.0;13;6;23
28.0;30000.0;Alugada;0.0;Médico;D;11500.0;14.46;1.0;1.0;5;3;22
22.0;40000.0;Alugada;2.0;Educativo;B;6200.0;12.69;0.0;0.0;3;2;12
25.0;80000.0;Hipotecada;3.0;Educativo;D;20000.0;15.62;0.0;1.0;3;2;39
26.0;34000.0;Hipotecada;5.0;Educativo;B;5500.0;10.65;1.0;0.0;3;3;10
25.0;30000.0;Alugada;2.0;Pagamento de débitos;E;5200.0;17.19;1.0;0.0;4;2;10
27.0;30000.0;Alugada;2.0;Educativo;A;8600.0;7.51;0.0;0.0;8;3;17
25.0;25000.0;Própria;3.0;Educativo;A;3000.0;6.76;0.0;0.0;2;2;5
23.0;54660.0;Alugada;6.0;Médico;B;17000.0;9.88;1.0;0.0;4;2;33
